1, 0.010000, 5661.759079, 16509.188660, 22170.947739
2, 0.020000, 5868.422746, 16157.527659, 22025.950404
3, 0.030000, 6175.577763, 15680.725158, 21856.302921
4, 0.040000, 6510.480239, 15178.138088, 21688.618328
5, 0.050000, 6838.747101, 14718.702081, 21557.449181
6, 0.060000, 7108.964476, 14300.466291, 21409.430767
7, 0.070000, 7310.376765, 13944.065998, 21254.442763
8, 0.080000, 7429.064459, 13654.200291, 21083.264750
9, 0.090000, 7472.758360, 13406.396511, 20879.154870
10, 0.100000, 7458.904817, 13235.697146, 20694.601963
11, 0.110000, 7410.104497, 13065.077974, 20475.182471
12, 0.120000, 7340.956803, 12924.022795, 20264.979598
13, 0.130000, 7250.242413, 12850.105756, 20100.348169
14, 0.140000, 7157.260301, 12753.904820, 19911.165120
15, 0.150000, 7075.769356, 12669.199813, 19744.969169
16, 0.160000, 7005.857763, 12563.089990, 19568.947753
17, 0.170000, 6944.342021, 12458.315067, 19402.657088
18, 0.180000, 6889.717479, 12355.161170, 19244.878648
19, 0.190000, 6843.830579, 12255.534387, 19099.364966
20, 0.200000, 6805.239107, 12179.857839, 18985.096946
21, 0.210000, 6770.143717, 12087.306332, 18857.450050
22, 0.220000, 6737.014684, 11976.773215, 18713.787899
23, 0.230000, 6707.992992, 11873.084349, 18581.077341
24, 0.240000, 6678.571347, 11772.455850, 18451.027197
25, 0.250000, 6645.479001, 11692.669553, 18338.148553
26, 0.260000, 6610.352000, 11629.244889, 18239.596889
27, 0.270000, 6581.146556, 11547.154037, 18128.300593
28, 0.280000, 6568.980835, 11444.573795, 18013.554630
29, 0.290000, 6576.012579, 11300.834222, 17876.846801
30, 0.300000, 6598.954384, 11147.945152, 17746.899537
31, 0.310000, 6633.078972, 11001.875496, 17634.954468
32, 0.320000, 6669.091074, 10837.246257, 17506.337331
33, 0.330000, 6694.617852, 10708.992609, 17403.610461
34, 0.340000, 6702.402747, 10610.961372, 17313.364119
35, 0.350000, 6689.079330, 10515.681659, 17204.760989
36, 0.360000, 6659.385134, 10285.487928, 16944.873063
37, 0.370000, 6609.903473, 10215.053459, 16824.956932
38, 0.380000, 6555.434840, 10150.275721, 16705.710561
39, 0.390000, 6503.190617, 9989.418631, 16492.609247
40, 0.400000, 6454.085161, 9957.403561, 16411.488722
41, 0.410000, 6411.107427, 9903.268747, 16314.376174
42, 0.420000, 6379.953495, 9833.606656, 16213.560150
43, 0.430000, 6361.969616, 9755.765871, 16117.735487
44, 0.440000, 6351.596835, 9558.851451, 15910.448285
45, 0.450000, 6345.353935, 9476.255310, 15821.609245
46, 0.460000, 6341.094828, 9391.833670, 15732.928498
47, 0.470000, 6343.845062, 9199.871671, 15543.716733
48, 0.480000, 6345.637967, 9130.399857, 15476.037824
49, 0.490000, 6344.680534, 9046.647664, 15391.328198
50, 0.500000, 6337.666913, 8858.266444, 15195.933358
51, 0.510000, 6324.720274, 8795.657650, 15120.377924
52, 0.520000, 6309.883146, 8739.128698, 15049.011843
53, 0.530000, 6292.171635, 8593.109801, 14885.281436
54, 0.540000, 6266.304866, 8564.898473, 14831.203339
55, 0.550000, 6240.684356, 8536.219406, 14776.903762
56, 0.560000, 6218.365984, 8391.188889, 14609.554873
57, 0.570000, 6202.414372, 8327.253164, 14529.667536
58, 0.580000, 6195.353792, 8252.586153, 14447.939945
59, 0.590000, 6191.326696, 8090.987094, 14282.313790
60, 0.600000, 6191.801988, 8043.068771, 14234.870759
61, 0.610000, 6196.608243, 7993.143736, 14189.751979
62, 0.620000, 6201.891249, 7840.038309, 14041.929558
63, 0.630000, 6211.669606, 7787.850617, 13999.520222
64, 0.640000, 6218.918484, 7751.562162, 13970.480646
65, 0.650000, 6218.479434, 7602.123266, 13820.602701
66, 0.660000, 6205.876384, 7533.622683, 13739.499067
67, 0.670000, 6184.938866, 7500.631082, 13685.569948
68, 0.680000, 6161.518833, 7422.203525, 13583.722358
69, 0.690000, 6137.029320, 7424.629329, 13561.658648
70, 0.700000, 6118.882978, 7385.840317, 13504.723295
71, 0.710000, 6109.368312, 7252.134705, 13361.503018
72, 0.720000, 6104.271860, 7200.186240, 13304.458100
73, 0.730000, 6097.836056, 7146.373483, 13244.209540
74, 0.740000, 6091.148388, 7028.139625, 13119.288013
75, 0.750000, 6083.389235, 6996.535197, 13079.924432
76, 0.760000, 6073.621351, 6961.810017, 13035.431368
77, 0.770000, 6059.843046, 6846.148182, 12905.991228
78, 0.780000, 6043.606392, 6802.085558, 12845.691949
79, 0.790000, 6026.153432, 6773.791392, 12799.944824
80, 0.800000, 6006.504605, 6684.983467, 12691.488072
81, 0.810000, 5983.771791, 6672.726050, 12656.497842
82, 0.820000, 5959.717670, 6668.985766, 12628.703436
83, 0.830000, 5937.848983, 6589.731018, 12527.580001
84, 0.840000, 5912.564608, 6574.569234, 12487.133842
85, 0.850000, 5883.671566, 6569.295180, 12452.966745
86, 0.860000, 5854.491026, 6496.152546, 12350.643572
87, 0.870000, 5824.475925, 6490.220918, 12314.696842
88, 0.880000, 5799.632034, 6467.305810, 12266.937845
89, 0.890000, 5783.887816, 6369.371348, 12153.259164
90, 0.900000, 5776.333545, 6333.918313, 12110.251859
91, 0.910000, 5775.831720, 6298.096872, 12073.928592
92, 0.920000, 5777.326896, 6193.548868, 11970.875764
93, 0.930000, 5782.895242, 6145.676318, 11928.571561
94, 0.940000, 5793.038920, 6101.395259, 11894.434179
95, 0.950000, 5807.861044, 5972.176891, 11780.037936
96, 0.960000, 5823.950838, 5911.408210, 11735.359048
97, 0.970000, 5840.986745, 5865.813820, 11706.800564
98, 0.980000, 5855.567728, 5766.885538, 11622.453266
99, 0.990000, 5866.261554, 5732.455732, 11598.717286
100, 1.000000, 5874.633580, 5700.149744, 11574.783324
101, 1.010000, 5880.712477, 5623.904777, 11504.617254
102, 1.020000, 5881.350892, 5606.131838, 11487.482730
103, 1.030000, 5878.717267, 5585.865939, 11464.583205
104, 1.040000, 5872.341529, 5524.537288, 11396.878817
105, 1.050000, 5862.068887, 5516.513964, 11378.582851
106, 1.060000, 5848.667812, 5507.072283, 11355.740095
107, 1.070000, 5832.139604, 5462.729062, 11294.868667
108, 1.080000, 5812.731698, 5471.848785, 11284.580483
109, 1.090000, 5791.242275, 5464.298796, 11255.541071
110, 1.100000, 5769.324293, 5382.406727, 11151.731020
111, 1.110000, 5746.353442, 5371.490800, 11117.844243
112, 1.120000, 5722.555871, 5378.964209, 11101.520080
113, 1.130000, 5701.440977, 5308.774482, 11010.215459
114, 1.140000, 5682.697595, 5304.477790, 10987.175386
115, 1.150000, 5668.607795, 5311.952070, 10980.559865
116, 1.160000, 5660.819457, 5229.042174, 10889.861631
117, 1.170000, 5657.898245, 5189.576944, 10847.475189
118, 1.180000, 5656.481729, 5158.617696, 10815.099425
119, 1.190000, 5657.577693, 5079.513868, 10737.091561
120, 1.200000, 5662.057805, 5051.564124, 10713.621929
121, 1.210000, 5667.672786, 5023.071544, 10690.744330
122, 1.220000, 5674.242050, 4944.107937, 10618.349987
123, 1.230000, 5681.079224, 4929.553176, 10610.632400
124, 1.240000, 5686.043504, 4917.625678, 10603.669183
125, 1.250000, 5687.796777, 4838.554831, 10526.351607
126, 1.260000, 5681.680580, 4825.275286, 10506.955866
127, 1.270000, 5668.952836, 4826.962118, 10495.914955
128, 1.280000, 5652.502804, 4770.937687, 10423.440491
129, 1.290000, 5632.003208, 4765.750979, 10397.754187
130, 1.300000, 5609.752477, 4772.391865, 10382.144342
131, 1.310000, 5587.409365, 4725.647587, 10313.056951
132, 1.320000, 5567.162295, 4728.416974, 10295.579269
133, 1.330000, 5555.937715, 4731.803535, 10287.741250
134, 1.340000, 5550.977948, 4682.463129, 10233.441077
135, 1.350000, 5550.550768, 4671.455636, 10222.006404
136, 1.360000, 5553.279677, 4650.309187, 10203.588864
137, 1.370000, 5556.962642, 4590.416471, 10147.379113
138, 1.380000, 5561.126960, 4581.769092, 10142.896053
139, 1.390000, 5563.143072, 4561.530057, 10124.673129
140, 1.400000, 5560.793878, 4506.352098, 10067.145976
141, 1.410000, 5553.495240, 4502.282431, 10055.777671
142, 1.420000, 5542.968308, 4490.176648, 10033.144957
143, 1.430000, 5529.348856, 4444.274009, 9973.622865
144, 1.440000, 5513.713569, 4447.089066, 9960.802636
145, 1.450000, 5499.293173, 4450.428512, 9949.721685
146, 1.460000, 5489.741329, 4401.732762, 9891.474091
147, 1.470000, 5484.501388, 4397.918078, 9882.419466
148, 1.480000, 5482.252411, 4394.920911, 9877.173322
149, 1.490000, 5477.682105, 4338.005344, 9815.687449
150, 1.500000, 5472.714339, 4330.240198, 9802.954537
151, 1.510000, 5470.274359, 4336.741096, 9807.015455
152, 1.520000, 5470.325804, 4288.986548, 9759.312352
153, 1.530000, 5469.852554, 4263.571460, 9733.424013
154, 1.540000, 5468.837186, 4228.815600, 9697.652786
155, 1.550000, 5465.339925, 4165.688281, 9631.028205
156, 1.560000, 5457.859852, 4160.402040, 9618.261892
157, 1.570000, 5447.159895, 4166.829547, 9613.989441
158, 1.580000, 5434.462898, 4130.708043, 9565.170941
159, 1.590000, 5422.229964, 4090.678301, 9512.908265
160, 1.600000, 5409.125671, 4095.085924, 9504.211595
161, 1.610000, 5397.373317, 4091.121402, 9488.494719
162, 1.620000, 5386.028635, 4042.275488, 9428.304123
163, 1.630000, 5373.945727, 4037.963388, 9411.909115
164, 1.640000, 5363.426248, 4033.527111, 9396.953359
165, 1.650000, 5354.506879, 3981.537404, 9336.044283
166, 1.660000, 5347.331751, 3971.340906, 9318.672656
167, 1.670000, 5340.553683, 3964.615252, 9305.168935
168, 1.680000, 5335.199315, 3913.379190, 9248.578505
169, 1.690000, 5328.451672, 3859.283854, 9187.735526
170, 1.700000, 5320.079832, 3841.186639, 9161.266471
171, 1.710000, 5311.066309, 3835.206276, 9146.272585
172, 1.720000, 5302.347550, 3814.836229, 9117.183779
173, 1.730000, 5292.822063, 3804.432536, 9097.254599
174, 1.740000, 5282.378711, 3826.926429, 9109.305140
175, 1.750000, 5272.378960, 3832.875415, 9105.254374
176, 1.760000, 5264.603613, 3793.255427, 9057.859040
177, 1.770000, 5257.765135, 3749.339458, 9007.104593
178, 1.780000, 5253.635013, 3752.268248, 9005.903261
179, 1.790000, 5250.194270, 3750.553745, 9000.748015
180, 1.800000, 5248.205358, 3702.695862, 8950.901220
181, 1.810000, 5243.724432, 3659.650264, 8903.374696
182, 1.820000, 5236.604092, 3652.734493, 8889.338584
183, 1.830000, 5227.054821, 3660.140016, 8887.194837
184, 1.840000, 5215.905757, 3624.493757, 8840.399515
185, 1.850000, 5203.210187, 3615.100389, 8818.310576
186, 1.860000, 5191.361288, 3612.339791, 8803.701079
187, 1.870000, 5183.246748, 3577.824871, 8761.071619
188, 1.880000, 5177.419974, 3578.804743, 8756.224717
189, 1.890000, 5174.051401, 3573.551359, 8747.602761
190, 1.900000, 5172.022208, 3529.947997, 8701.970205
191, 1.910000, 5169.236076, 3489.945744, 8659.181820
192, 1.920000, 5166.356260, 3479.553863, 8645.910123
193, 1.930000, 5164.535290, 3470.775326, 8635.310616
194, 1.940000, 5165.543143, 3424.954763, 8590.497906
195, 1.950000, 5169.992350, 3380.175245, 8550.167594
196, 1.960000, 5178.907089, 3372.989015, 8551.896105
197, 1.970000, 5191.700048, 3353.386840, 8545.086888
198, 1.980000, 5206.733470, 3293.545799, 8500.279268
199, 1.990000, 5220.788717, 3240.235864, 8461.024581
200, 2.000000, 5230.474410, 3233.286296, 8463.760706
201, 2.010000, 5236.653988, 3235.956607, 8472.610595
202, 2.020000, 5241.246047, 3196.039017, 8437.285065
203, 2.030000, 5245.089316, 3148.745666, 8393.834982
204, 2.040000, 5248.176421, 3151.992481, 8400.168901
205, 2.050000, 5248.111845, 3168.292159, 8416.404004
206, 2.060000, 5246.337034, 3149.979230, 8396.316264
207, 2.070000, 5244.076019, 3130.883414, 8374.959433
208, 2.080000, 5243.025772, 3135.098053, 8378.123825
209, 2.090000, 5243.777856, 3144.886210, 8388.664066
210, 2.100000, 5246.507256, 3116.763671, 8363.270927
211, 2.110000, 5248.832659, 3074.465488, 8323.298147
212, 2.120000, 5252.012314, 3070.129410, 8322.141724
213, 2.130000, 5255.475194, 3068.791288, 8324.266482
214, 2.140000, 5260.710447, 3038.444495, 8299.154942
215, 2.150000, 5263.905176, 3002.317800, 8266.222975
216, 2.160000, 5265.950551, 2990.621249, 8256.571800
217, 2.170000, 5268.862612, 2974.409009, 8243.271622
218, 2.180000, 5270.756775, 2935.063002, 8205.819777
219, 2.190000, 5273.490866, 2912.748235, 8186.239101
220, 2.200000, 5275.280356, 2926.430693, 8201.711049
221, 2.210000, 5275.984703, 2933.756370, 8209.741073
222, 2.220000, 5275.947081, 2908.040667, 8183.987748
223, 2.230000, 5275.153945, 2913.780223, 8188.934168
224, 2.240000, 5274.734917, 2912.486929, 8187.221846
225, 2.250000, 5271.388645, 2882.349789, 8153.738434
226, 2.260000, 5271.195308, 2847.180872, 8118.376180
227, 2.270000, 5270.591653, 2851.820769, 8122.412422
228, 2.280000, 5269.333610, 2859.548494, 8128.882104
229, 2.290000, 5267.353874, 2831.889511, 8099.243385
230, 2.300000, 5263.467192, 2809.455530, 8072.922722
231, 2.310000, 5257.786645, 2817.992281, 8075.778925
232, 2.320000, 5250.473046, 2831.269085, 8081.742131
233, 2.330000, 5243.718912, 2808.293481, 8052.012393
234, 2.340000, 5235.162430, 2790.007861, 8025.170291
235, 2.350000, 5224.553539, 2801.773051, 8026.326590
236, 2.360000, 5214.317374, 2810.810703, 8025.128077
237, 2.370000, 5203.774333, 2789.560433, 7993.334766
238, 2.380000, 5195.041818, 2762.312997, 7957.354815
239, 2.390000, 5187.705554, 2771.398158, 7959.103712
240, 2.400000, 5184.891998, 2773.222402, 7958.114400
